Timestamp,Value,TimeDiffRatio,ValueDiffRatio,ValueDiffRatio_LogWithMaxAbsBase
915580800,1.1551,0.5,1.3552631578947378,0.13393044105461496
915667200,1.1738,0.5,-0.6051779935275076,0.22126712052192776
916099200,1.144,5.0,1.5935828877005425,0.20529754139358997
916185600,1.1793,0.2,-1.1845637583892634,-0.07462084103610046
916358400,1.155,2.0,0.6883852691218105,-0.16451061977214332
916704000,1.1646,2.0,-0.3950617283950641,0.40916038199262134
916790400,1.1535,0.25,1.156250000000005,0.0639623979593812
916963200,1.163,2.0,-0.8558558558558531,0.06857570679827417
917222400,1.1545,1.5,0.8947368421052521,-0.049002340881116324
917308800,1.1607,0.3333333333333333,-0.7294117647058845,0.13900631156638046
917913600,1.1282,7.0,5.241935483870978,0.7298832423181105
918000000,1.1365,0.14285714285714285,-0.2553846153846148,0.601367116064977
918086400,1.1244,1.0,1.4578313253012094,0.16607169137664313
918172800,1.1375,1.0,-1.0826446280991644,-0.03498400328831907
918432000,1.1214,3.0,1.2290076335877969,0.09084801128389203
918604800,1.1365,0.6666666666666666,-0.9378881987577709,0.028251148982784455
918691200,1.1211,0.5,1.0198675496688718,0.00866717070202817
918777600,1.1311,1.0,-0.6493506493506466,0.19022907026052305
919123200,1.1146,4.0,1.6499999999999944,0.2206250505003258
919296000,1.1284,0.5,-0.8363636363636405,0.07872569966429609
919814400,1.0922,3.0,2.623188405797096,0.42487861079413064
919900800,1.1084,0.16666666666666666,-0.44751381215469577,0.3542369355276506
920332800,1.0854,5.0,1.4197530864197618,0.15441122123333317
920419200,1.0949,0.2,-0.41304347826087,0.38955037854905444
920592000,1.0782,2.0,1.7578947368420867,0.24853128168919003
920851200,1.093,1.5,-0.8862275449101784,0.053212356336167506
920937600,1.0854,0.3333333333333333,0.5135135135135196,-0.2936286032980793
921110400,1.106,2.0,-2.7105263157894783,-0.43930819312516345
921542400,1.0811,2.5,1.2087378640776667,0.08352124421187496
921715200,1.1074,0.4,-1.056224899598387,-0.02409951353515277
922060800,1.0842,2.0,0.882129277566536,-0.05525443792218119
922233600,1.0967,0.5,-0.5387931034482766,0.2724570258466868
922665600,1.0678,2.5,2.312000000000002,0.3692448820073897
922838400,1.0825,0.4,-0.5086505190311409,0.29782067195522827
922924800,1.0724,0.5,0.6870748299319757,-0.16535010089756505
923011200,1.0811,1.0,-0.8613861386138546,0.06573805393321407
923270400,1.0698,3.0,1.2988505747126387,0.11519931878134805
923356800,1.0858,0.3333333333333333,-1.4159292035398412,-0.15322302217770595
923529600,1.072,2.0,0.8625000000000014,-0.06516872328946148
923875200,1.0883,2.0,-1.1811594202898508,-0.07335286516720162
923961600,1.0741,0.25,0.8711656441717796,-0.0607643810894181
924048000,1.0825,1.0,-0.5915492957746457,0.2313021781376406
924480000,1.0587,5.0,2.833333333333351,0.4588301764760376
924566400,1.0689,0.2,-0.4285714285714272,0.37329144977580003
924739200,1.0558,2.0,1.2843137254901869,0.11024065378097704
924825600,1.0689,0.5,-1.0,-0.0
925084800,1.0573,3.0,0.8854961832061186,-0.05357608553618945
925257600,1.0701,0.6666666666666666,-1.1034482758620763,-0.043369444459241145
925430400,1.0545,1.0,1.2187499999999907,0.08715548803209658
925948800,1.0831,3.0,-1.833333333333324,-0.26704341348434385
926553600,1.0598,1.1666666666666667,0.8146853146853116,-0.09029567929141025
926640000,1.0747,0.14285714285714285,-0.6394849785407722,0.1969740321216749
926899200,1.0638,3.0,0.731543624161072,-0.13772053989770236
926985600,1.0713,0.3333333333333333,-0.6880733944954038,0.16471026494085675
927244800,1.0542,3.0,2.2800000000000344,0.36310447642807675
927590400,1.0649,1.3333333333333333,-0.6257309941520467,0.2065530922217229
927849600,1.0395,0.75,2.3738317757009373,0.38087253768190055
928108800,1.049,1.0,-0.3740157480314918,0.4332788345467114
928713600,1.0256,2.3333333333333335,2.463157894736869,0.3971465489415462
929059200,1.0566,0.5714285714285714,-1.3247863247863287,-0.12390998069712
929491200,1.0286,1.25,0.9032258064516161,-0.044842093078909656
929664000,1.0431,0.4,-0.5178571428571409,0.2899176756802835
930096000,1.0268,2.5,1.1241379310344848,0.05155358633698006
930268800,1.0481,0.4,-1.306748466257676,-0.11787015242637716
930787200,1.02,3.0,1.3192488262910744,0.12206458730955574
931305600,1.0276,1.0,-0.270462633451959,0.5760947648974326
931392000,1.0145,0.16666666666666666,1.7236842105263188,0.23987284641566312
931478400,1.0249,1.0,-0.7938931297709829,0.10168568656065533
931824000,1.0104,4.0,1.3942307692307698,0.1464192789695118
931910400,1.0344,0.25,-1.6551724137931099,-0.22200397797503293
932342400,1.012,5.0,0.9333333333333315,-0.03039598023980703
932601600,1.057,0.6,-2.0089285714285703,-0.30734019170065563
932688000,1.0454,0.3333333333333333,0.25777777777777444,-0.5972578673809434
932947200,1.0726,3.0,-2.3448275862069208,-0.37545640238052264
933120000,1.0588,0.6666666666666666,0.5073529411764739,-0.2989460032656824
933292800,1.0746,1.0,-1.1449275362318838,-0.05962692734503821
933552000,1.0625,1.5,0.7658227848101248,-0.1175452442119997
933811200,1.0829,1.0,-1.6859504132231384,-0.23012110157789004
934156800,1.068,1.3333333333333333,0.7303921568627418,-0.138414549263164
934243200,1.077,0.25,-0.6040268456375805,0.22210594926781851
934848000,1.0488,7.0,3.1333333333333697,0.5031703895289548
935107200,1.0692,0.42857142857142855,-0.723404255319148,0.1426498909979722
935452800,1.0395,1.3333333333333333,1.4558823529411704,0.16548230403989542
935539200,1.0551,0.25,-0.5252525252525226,0.28367055537432434
935625600,1.041,1.0,0.9038461538461634,-0.04453960973814684
936230400,1.0733,7.0,-2.290780141843971,-0.365182626359174
936576000,1.0502,0.5714285714285714,0.7151702786377678,-0.1476932970572447
936748800,1.0649,0.5,-0.6363636363636364,0.1991297157790955
937180800,1.0298,2.5,2.3877551020408205,0.3834490632469025
937267200,1.0445,0.2,-0.41880341880341804,0.3834490632469025
937353600,1.0284,1.0,1.0952380952381002,0.04007916054406301
937440000,1.0474,1.0,-1.1801242236024923,-0.07296657231605715
937785600,1.0345,4.0,0.6789473684210551,-0.1705926706538227
937958400,1.0542,0.5,-1.5271317829457245,-0.1865322322739039
938044800,1.039,0.5,0.7715736040609169,-0.11424923956513804
938131200,1.0545,1.0,-1.0197368421052608,-0.00861070344261992
938390400,1.0392,3.0,0.9870967741935499,-0.005721729362693132
938995200,1.0778,2.3333333333333335,-2.5228758169934613,-0.40770042949808094
939081600,1.0665,0.14285714285714285,0.2927461139896381,-0.5412142945424936
939168000,1.0781,1.0,-1.0265486725663686,-0.011543899773403955
939340800,1.06,2.0,1.5603448275862,0.19601125783841447
939945600,1.0917,3.5,-1.751381215469604,-0.24689581859095258
940377600,1.0724,0.7142857142857143,0.608832807570977,-0.2186144337308305
940464000,1.0836,0.2,-0.5803108808290129,0.2397527190888096
941155200,1.0429,8.0,3.6339285714286076,0.5684698658090271
941414400,1.0598,0.375,-0.415233415233419,0.38722068385635244
941673600,1.0342,1.0,1.5147928994082758,0.18295809096738366
942019200,1.0467,1.3333333333333333,-0.488281249999997,0.3158264703059283
942105600,1.0361,0.25,0.8479999999999984,-0.07263832173448995
942192000,1.0457,1.0,-0.9056603773585005,0.04365617858488344
942364800,1.0285,2.0,1.7916666666666676,0.2569149911325855
942796800,1.045,2.5,-0.9593023255813872,0.018305118257941077
942969600,1.0241,0.4,1.2666666666666648,0.1041450873415403
943228800,1.0343,1.5,-0.488038277511963,0.31604575436545584
943401600,1.0154,0.6666666666666666,1.8529411764705825,0.2717303403313484
943488000,1.0218,0.5,-0.33862433862433805,0.47707407969787535
943833600,1.0034,4.0,2.875000000000013,0.46526192528089955
943920000,1.0147,0.25,-0.6141304347826023,0.2147975174429977
944438400,0.9986,6.0,1.4247787610619542,0.15596799659349103
944524800,1.03,0.16666666666666666,-1.9503105590062233,-0.29429372171957197
945216000,1.0009,8.0,0.9267515923566924,-0.03351380537926088
945388800,1.025,0.25,-0.8281786941580723,0.08305847531407284
945648000,1.004,1.5,0.8713692946058049,-0.06066140277573707
945734400,1.0157,0.3333333333333333,-0.5571428571428617,0.2577024211339969
945820800,1.0053,1.0,0.8888888888888825,-0.051891314961041136
945907200,1.0181,1.0,-1.2307692307692275,-0.09147904548369187
946512000,1.0015,7.0,1.2968750000000038,0.11452869848254178
947116800,1.0419,1.0,-2.4337349397590433,-0.39185219657777415
947462400,1.0209,0.5714285714285714,0.5198019801980232,-0.28826620444896506
947635200,1.0373,0.5,-0.7809523809523853,0.10892626319275436
948067200,1.0066,2.5,1.8719512195121837,0.27622725936038
948412800,1.02,0.8,-0.4364820846905539,0.36523351836081425
948758400,0.9989,1.0,1.5746268656716331,0.20002548084913682
948844800,1.006,0.25,-0.3364928909952603,0.479855962604465
949276800,0.9665,5.0,5.563380281690142,0.7561036253534063
949536000,0.9951,0.6,-0.7240506329113917,0.14225641049979204
949622400,0.9745,0.3333333333333333,0.7202797202797196,-0.1445569137299891
950054400,0.9969,5.0,-1.0873786407767003,-0.036906243434586795
950486400,0.9773,1.0,0.8750000000000037,-0.05882952084950252
950745600,0.9958,0.6,-0.9438775510204088,0.0254466344671029
950832000,0.9806,0.3333333333333333,0.821621621621618,-0.0865605291725953
951264000,1.0094,5.0,-1.8947368421052675,-0.2815575202997443
951696000,0.9399,1.0,2.4131944444444446,0.38811807247173113
951782400,0.987,0.2,-0.677697841726618,0.17140423190711013
952473600,0.952,8.0,0.7430997876857751,-0.13081532048505012
952560000,0.9702,0.125,-0.5199999999999994,0.28809840137380716
952646400,0.9596,1.0,0.5824175824175795,-0.23815622570721962
952905600,0.9733,3.0,-1.2924528301886906,-0.11302385709514977
952992000,0.9588,0.3333333333333333,1.058394160583943,0.025003416360540057
953164800,0.9743,2.0,-1.068965517241379,-0.029382016688644947
953251200,0.9656,0.5,0.5612903225806453,-0.2544349131884568
953510400,0.975,3.0,-1.0804597701149332,-0.03409400779214491
953596800,0.9569,0.3333333333333333,1.925531914893625,0.28866046860102457
954115200,0.9792,6.0,-1.2320441988950266,-0.09193519769201093
954288000,0.9476,0.3333333333333333,1.4170403587443938,0.15356862299999113
954374400,0.9634,0.5,-0.5000000000000018,0.3053777520705464
954720000,0.95,4.0,0.8481012658227879,-0.07258571358247445
954892800,0.9715,0.5,-1.6044776119402946,-0.2082992821047291
955324800,0.953,2.5,0.8604651162790701,-0.0662093746184508
955411200,0.9652,0.2,-0.6594594594594563,0.18342335206190516
956102400,0.9352,8.0,2.459016393442618,0.39640516556337263
956534400,0.946,0.625,-0.3599999999999984,0.4501057929996256
956620800,0.916,0.2,2.7777777777777906,0.4501057929996256
956707200,0.9252,1.0,-0.3066666666666671,0.5207474682661043
956793600,0.9057,1.0,2.1195652173913153,0.3309587448373574
957225600,0.9185,5.0,-0.6564102564102556,0.18546516597715726
957398400,0.8846,0.4,2.6484374999999876,0.4290989413536954
957916800,0.9137,3.0,-0.8584070796460166,0.06726437265254659
958089600,0.8976,0.3333333333333333,0.5532646048109985,-0.2607799163403047
958348800,0.9199,1.5,-1.3850931677018692,-0.14352235871034613
958521600,0.8887,0.6666666666666666,1.399103139013447,0.14795622903145655
959040000,0.9164,3.0,-0.887820512820511,0.05242116104836472
959212800,0.8977,0.3333333333333333,0.6750902527075803,-0.1731026782739618
959299200,0.9351,0.5,-2.0000000000000058,-0.30537775207054924
959558400,0.9236,3.0,0.3074866310160446,-0.5195710537660099
959644800,0.9415,0.3333333333333333,-1.5565217391304282,-0.19493047539236333
959731200,0.9261,1.0,0.8603351955307232,-0.06627590039713836
959904000,0.9506,2.0,-1.590909090909092,-0.20455771423650956
960163200,0.9409,1.5,0.395918367346941,-0.4082061052017831
960422400,0.9704,1.0,-3.0412371134020573,-0.49002694512505846
960508800,0.9457,0.3333333333333333,0.8372881355932199,-0.07823897492117217
960940800,0.9657,5.0,-0.8097165991902823,0.0929908974285847
961113600,0.9493,0.4,0.8199999999999977,-0.0874309284715262
961372800,0.9698,1.5,-1.25,-0.0983096779450568
961632000,0.9343,1.0,1.7317073170731727,0.2419187633853394
961718400,0.9434,0.3333333333333333,-0.2563380281690142,0.5997254350821816
961977600,0.9294,3.0,1.5384615384615403,0.18978872342875036
962064000,0.9474,0.3333333333333333,-1.2857142857142858,-0.11072083581054239
962150400,0.9396,1.0,0.43333333333333457,-0.3684232569445416
962323200,0.9606,2.0,-2.6923076923076845,-0.43633695464979216
962668800,0.9462,2.0,0.6857142857142836,-0.16622337565030879
962841600,0.9602,0.5,-0.9722222222222252,0.0124111578654842
962928000,0.9458,0.5,1.0285714285714334,0.012411157865487603
963273600,0.957,4.0,-0.7777777777777727,0.11072083581054522
963532800,0.9314,0.75,2.2857142857142843,0.36420727292005206
963792000,0.9406,1.0,-0.35937500000000006,0.45087133093074633
963964800,0.919,0.6666666666666666,2.34782608695652,0.3760194273370291
964137600,0.9386,1.0,-0.9074074074074071,0.042807138105291846
964396800,0.9307,1.5,0.40306122448979786,-0.4003285804414522
964569600,0.9453,0.6666666666666666,-1.8481012658227878,-0.2705780671484788
965260800,0.8996,4.0,3.1301369863013626,0.5027207330374007
965606400,0.9116,0.5,-0.2625820568927788,0.5891224707256634
965779200,0.8959,0.5,1.308333333333327,0.11840416261956252
965952000,0.915,1.0,-1.2165605095541454,-0.08636329547642342
966211200,0.8995,1.5,0.8115183246073332,-0.0920116673118225
966384000,0.9182,0.6666666666666666,-1.2064516129032237,-0.08268715060585854
966988800,0.8907,3.5,1.470588235294112,0.16991015003938004
967161600,0.9077,0.2857142857142857,-0.6181818181818154,0.21190066702391805
967680000,0.8838,3.0,1.4058823529411797,0.15008579694034338
968025600,0.9045,0.6666666666666666,-0.866108786610879,0.06332919256474324
968284800,0.8632,0.75,1.9951690821256098,0.3043122933444702
968371200,0.8753,0.3333333333333333,-0.29297820823244547,0.5408651437272223
968716800,0.8549,4.0,1.6859504132231384,0.23012110157789004
968889600,0.874,0.5,-0.936274509803923,0.02900982188023619
969408000,0.8437,3.0,1.586387434554973,0.20330375901927017
969580800,0.904,0.3333333333333333,-1.9900990099009912,-0.30319131101473273
969840000,0.871,1.5,0.5472636815920401,-0.26558458112984973
970012800,0.8888,0.6666666666666666,-0.5393939393939401,0.2719660006571125
970185600,0.8746,1.0,0.7977528089887618,-0.09954896699994951
970444800,0.8865,1.5,-0.8380281690140787,0.07784975373215508
970790400,0.866,1.3333333333333333,1.722689075630262,0.23961842036242043
971222400,0.877,1.25,-0.53658536585366,0.27426598455954426
971654400,0.8457,1.0,2.8454545454545426,0.4607109348008229
971827200,0.858,0.4,-0.3929712460063891,0.4114978467410905
972518400,0.8225,4.0,2.886178861788621,0.46697165988515116
972864000,0.8534,0.5,-0.8704225352112693,0.061140347446733086
972950400,0.8381,0.25,0.4951456310679635,-0.30967600049047844
973209600,0.8797,3.0,-2.718954248366002,-0.44067593784563136
973468800,0.8555,1.0,0.581730769230768,-0.2386760687982216
973641600,0.8697,0.6666666666666666,-0.5867768595041318,0.234870951125803
973728000,0.8515,0.5,1.281690140845071,0.10933974700397124
973814400,0.8709,1.0,-1.0659340659340648,-0.028130849448007405
974160000,0.8546,4.0,0.8402061855670105,-0.07670621536256052
974246400,0.8635,0.25,-0.5460122699386522,0.26659316616001655
974937600,0.8366,8.0,3.022471910112357,0.4873001140429602
975888000,0.8936,1.375,-2.1189591078066865,-0.3308327425574991
976060800,0.8767,0.18181818181818182,0.29649122807017425,-0.5356138491600804
976147200,0.8979,0.5,-1.2544378698224914,-0.09987105099752148
976492800,0.8743,4.0,1.1132075471698146,0.047248838194132885
976579200,0.8844,0.25,-0.427966101694914,0.3739141593755968
976665600,0.8712,1.0,1.306930693069306,0.11793158545561848
977097600,0.9023,5.0,-2.356060606060609,-0.37756192232531244
977184000,0.8877,0.2,0.4694533762057858,-0.3331507016215868
977875200,0.9347,8.0,-3.219178082191788,-0.5150783297857462
977961600,0.9242,0.125,0.2234042553191483,-0.660309588323512
978048000,0.9433,1.0,-1.8190476190476277,-0.26359697894549267
978480000,0.926,5.0,0.9057591623036637,-0.043608126344179154
978652800,0.9599,0.4,-1.9595375722543333,-0.29637315021158767
979084800,0.9357,2.5,0.7138643067846622,-0.14849855149451438
979257600,0.9585,0.4,-0.9421487603305803,0.02625430961154573
979689600,0.9284,2.5,1.3201754385964894,0.12237392355123757
979862400,0.9513,0.4,-0.7607973421926917,0.12044583746074022
980121600,0.9265,1.5,1.082969432314411,0.03511615796182181
980208000,0.9457,0.3333333333333333,-0.7741935483870952,0.11275579078416276
980380800,0.9113,2.0,1.7916666666666665,0.2569149911325852
980467200,0.9322,0.5,-0.6075581395348848,0.21953778298694362
980812800,0.9142,4.0,0.8612440191387555,-0.06581074875533932
980985600,0.9451,0.5,-1.7166666666666672,-0.23807552839615573
981072000,0.9314,0.5,0.44336569579288115,-0.35833970417697036
981331200,0.9447,3.0,-0.9708029197080245,0.013054791242942931
981676800,0.913,1.3333333333333333,2.3834586466165413,0.38265560608779475
982022400,0.9336,1.0,-0.6498422712933749,0.1898956441836761
982195200,0.9023,0.5,1.5194174757281587,0.18430106781846695
982627200,0.9246,2.5,-0.7124600638977633,0.14936604453373398
982800000,0.9011,0.4,1.0538116591928242,0.02309176372257033
982886400,0.9212,0.5,-0.8553191489361718,0.0688520728598096
983145600,0.9076,3.0,0.6766169154228882,-0.17210749608321632
983491200,0.9388,1.3333333333333333,-2.2941176470588145,-0.36582403425191434
983836800,0.9249,1.0,0.44551282051281765,-0.3562112826854865
983923200,0.9377,0.25,-0.9208633093525183,0.03632195741716414
984009600,0.9269,1.0,0.8437500000000075,-0.0748519035937131
984096000,0.938,1.0,-1.0277777777777746,-0.012071082998339915
984700800,0.8912,7.0,4.216216216216212,0.6339485942138162
985132800,0.9132,0.7142857142857143,-0.47008547008547097,0.3325579007437922
985219200,0.883,0.2,1.3727272727272717,0.13957138257395732
985651200,0.8997,5.0,-0.5529801324503326,0.26100650115305823
986169600,0.8731,1.2,1.5928143712574845,0.20508502365734002
986428800,0.9097,0.5,-1.3759398496240554,-0.14060123147598613
986515200,0.8922,0.3333333333333333,0.4781420765027316,-0.3250711743882654
986774400,0.9053,3.0,-0.7485714285714303,0.12758319396365114
986947200,0.8805,0.6666666666666666,1.8931297709923698,0.2811836832229986
987033600,0.8951,0.5,-0.5887096774193561,0.23342212722139083
987552000,0.8695,6.0,1.7534246575342367,0.24740955499198247
987984000,0.9087,0.8333333333333334,-1.531249999999999,-0.18771871037153892
988156800,0.8906,0.4,0.4617346938775523,-0.34045464906290784
988329600,0.9059,1.0,-0.8453038674033198,0.07404129256740588
988588800,0.8848,1.5,1.3790849673202537,0.14160712845552376
988934400,0.901,1.3333333333333333,-0.7677725118483406,0.1164250193452205
989798400,0.8723,2.5,1.7716049382716095,0.2519540287175574
990057600,0.8885,0.3,-0.5644599303135874,0.2519540287175574
990662400,0.8493,2.3333333333333335,2.4197530864197483,0.38931383252001045
990748800,0.8633,0.14285714285714285,-0.35714285714285554,0.45361630534653685
991094400,0.8527,4.0,0.7571428571428583,-0.12256719706541848
991180800,0.8596,0.25,-0.6509433962264203,0.1891497574450831
991353600,0.843,2.0,2.405797101449278,0.38676549589749437
991785600,0.8572,2.5,-0.8554216867469844,0.06879925974916282
991872000,0.8454,0.2,0.8309859154929528,-0.08156764050911734
992217600,0.8545,4.0,-0.7711864406779709,0.11447036455745947
992304000,0.8413,0.25,1.4505494505494498,0.1638655427080333
992563200,0.8678,3.0,-2.007575757575757,-0.30704341367090177
992995200,0.8493,1.6666666666666667,0.6981132075471692,-0.15832831414130233
993081600,0.859,0.2,-0.5243243243243217,0.28444979278962773
993168000,0.8508,1.0,0.8453608247422725,-0.07401160776676756
993600000,0.8665,5.0,-1.9146341463414727,-0.286159946661828
993686400,0.8429,0.2,1.5031847133757958,0.17956892828494628
993772800,0.8512,1.0,-0.35169491525423524,0.4603886038828229
994032000,0.8438,3.0,0.8915662650602392,-0.05056630052316212
994118400,0.8513,0.3333333333333333,-1.013513513513512,-0.005913739375978663
994377600,0.8347,3.0,2.213333333333341,0.3500303132177314
994809600,0.8646,1.6666666666666667,-1.8012048192771164,-0.25925418131466604
994896000,0.8504,0.2,0.4749163879598653,-0.32805344106382595
995587200,0.879,8.0,-2.014084507042252,-0.30846946278306625
995846400,0.8648,0.375,0.4965034965034969,-0.3084694627830662
996105600,0.8828,1.0,-1.267605633802819,-0.10447155417271596
996451200,0.872,1.3333333333333333,0.6000000000000012,-0.22505289649981094
996796800,0.8879,1.0,-1.4722222222222203,-0.1703993971396427
997228800,0.8738,1.25,0.8867924528301874,-0.052931615251978426
997920000,0.9206,1.6,-3.319148936170209,-0.528551895324492
998006400,0.9099,0.125,0.2286324786324774,-0.6501180041472855
998265600,0.9208,3.0,-1.0186915887850447,-0.008158880734502839
998352000,0.908,0.3333333333333333,1.174311926605507,0.0707913497943394
998438400,0.9244,1.0,-1.2812500000000053,-0.10918842741859042
998611200,0.9074,2.0,1.0365853658536612,0.015830456377201187
998870400,0.9149,1.5,-0.44117647058823856,0.36052049853097484
998956800,0.9024,0.3333333333333333,1.6666666666666616,0.22505289649981045
999216000,0.9204,3.0,-1.4399999999999935,-0.16064971114147042
999734400,0.8822,2.0,2.122222222222221,0.3315106766507409
1000166400,0.9172,0.8333333333333334,-0.9162303664921472,0.03854408244567847
1000252800,0.9008,0.2,0.4685714285714273,-0.3339791596925698
1000684800,0.9338,5.0,-2.012195121951218,-0.308055978971852
1000771200,0.9185,0.2,0.4636363636363642,-0.33864388557867053
1000857600,0.9333,1.0,-0.967320261437912,0.014638122852388935
1001030400,0.9083,2.0,1.6891891891891866,0.23096663587579044
1001376000,0.9254,2.0,-0.6839999999999996,0.16732617214228993
1001894400,0.9057,1.5,1.1520467836257338,0.06235792460410293
1002067200,0.9239,0.3333333333333333,-0.9238578680203076,0.03489160055963054
1002153600,0.9108,0.5,0.7197802197802157,-0.14486254466039608
1002499200,0.9248,4.0,-1.0687022900763283,-0.029273516018592273
1002758400,0.8988,0.75,1.8571428571428639,0.27272822743636094
1003104000,0.9142,1.3333333333333333,-0.5923076923076931,0.23073771045182442
1003795200,0.8867,2.0,1.7857142857142874,0.25544887673961836
1003968000,0.8984,0.25,-0.4254545454545435,0.3765072813423618
1004054400,0.8902,0.5,0.7008547008547036,-0.15660159412930263
1004400000,0.9108,4.0,-2.5121951219512315,-0.4058313124384189
