timestamp,open,high,low,close,tick_volume,spread,real_volume
1270501200,1187.300000,1191.500000,1181.000000,1186.900000,1501,0,0
1270512000,1187.300000,1191.500000,1181.000000,1188.100000,2549,0,0
1270587600,1186.900000,1189.400000,1176.600000,1182.100000,2171,0,0
1270598400,1187.900000,1189.400000,1176.600000,1181.400000,3409,0,0
1270674000,1182.100000,1188.100000,1174.400000,1187.100000,617,0,0
1270684800,1181.300000,1188.100000,1174.400000,1187.400000,2644,0,0
1270760400,1187.100000,1194.400000,1186.400000,1193.600000,680,0,0
1270771200,1187.600000,1194.400000,1186.400000,1193.600000,2535,0,0
1270944000,1200.100000,1201.600000,1199.900000,1200.400000,89,0,0
1271019600,1193.600000,1201.600000,1193.600000,1195.600000,750,0,0
1271030400,1200.600000,1201.100000,1194.100000,1195.100000,2885,0,0
1271106000,1195.600000,1199.400000,1188.400000,1198.900000,629,0,0
1271116800,1195.000000,1199.400000,1188.400000,1198.100000,3033,0,0
1271192400,1198.900000,1210.600000,1197.900000,1210.100000,1523,0,0
1271203200,1198.300000,1210.600000,1197.900000,1209.600000,2724,0,0
1271278800,1210.100000,1213.600000,1204.400000,1209.600000,638,0,0
1271289600,1209.400000,1213.600000,1204.400000,1209.600000,2331,0,0
1271365200,1209.600000,1210.600000,1186.100000,1192.400000,3384,0,0
1271376000,1209.400000,1210.600000,1186.100000,1192.400000,7972,0,0
1271548800,1189.600000,1190.400000,1189.100000,1189.400000,35,0,0
1271624400,1192.400000,1198.900000,1183.100000,1198.100000,2463,0,0
1271635200,1189.600000,1199.200000,1183.100000,1199.200000,4617,0,0
1271710800,1198.100000,1211.700000,1197.100000,1211.000000,2027,0,0
1271721600,1198.900000,1211.700000,1197.500000,1210.200000,3915,0,0
1271808000,1210.000000,1212.700000,1198.500000,1201.000000,4075,0,0
1271894400,1201.100000,1210.200000,1189.700000,1204.700000,6229,0,0
1271980800,1204.900000,1217.000000,1201.000000,1216.700000,5740,0,0
1272153600,1214.000000,1214.200000,1213.700000,1214.000000,9,0,0
1272240000,1214.200000,1220.000000,1210.000000,1210.700000,4924,0,0
1272326400,1211.000000,1213.200000,1181.000000,1184.200000,10556,0,0
1272412800,1184.500000,1195.200000,1180.200000,1194.200000,15661,0,0
1272499200,1194.500000,1209.500000,1191.500000,1208.700000,8573,0,0
