timestamp,open,high,low,close,tick_volume,spread,real_volume
1485360000,1.074460,1.075290,1.071990,1.073750,23496,0,0
1485374400,1.073750,1.075420,1.072030,1.074630,13377,0,0
1485388800,1.074620,1.076560,1.074500,1.075870,11147,0,0
1485403200,1.075890,1.076240,1.075300,1.075580,9960,0,0
1485417600,1.075570,1.075650,1.071620,1.072130,19045,0,0
1485432000,1.072110,1.073330,1.068850,1.069720,21424,0,0
1485446400,1.069710,1.070460,1.065760,1.068670,25680,0,0
1485460800,1.068660,1.070380,1.066260,1.068070,15852,0,0
1485475200,1.068080,1.068690,1.067260,1.068240,10480,0,0
1485489600,1.068250,1.068860,1.066810,1.067160,10673,0,0
1485504000,1.067170,1.069840,1.065830,1.069350,17681,0,0
1485518400,1.069330,1.070870,1.067070,1.069850,19381,0,0
1485532800,1.069840,1.072480,1.067960,1.068270,24980,0,0
1485547200,1.068260,1.069950,1.067890,1.069560,7730,0,0
1485734400,1.071820,1.074000,1.070790,1.073660,12948,0,0
1485748800,1.073650,1.073820,1.072330,1.072420,8086,0,0
1485763200,1.072410,1.072530,1.068720,1.069530,15952,0,0
1485777600,1.069530,1.069960,1.062030,1.064460,22574,0,0
1485792000,1.064440,1.070940,1.064010,1.069300,23803,0,0
1485806400,1.069310,1.070000,1.068500,1.069220,12517,0,0
1485820800,1.069260,1.070870,1.069130,1.069290,10219,0,0
1485835200,1.069280,1.071250,1.069080,1.069950,14850,0,0
1485849600,1.069950,1.072500,1.068460,1.071030,18803,0,0
1485864000,1.071080,1.076510,1.069930,1.075550,24229,0,0
1485878400,1.075540,1.081230,1.074860,1.078340,30885,0,0
1485892800,1.078330,1.080950,1.078260,1.079740,14582,0,0
1485907200,1.079660,1.080450,1.078800,1.079300,10788,0,0
1485921600,1.079310,1.079820,1.078750,1.079040,8864,0,0
1485936000,1.079040,1.079920,1.077480,1.078460,14325,0,0
1485950400,1.078470,1.080720,1.076030,1.076040,17628,0,0
1485964800,1.076060,1.076290,1.073640,1.075260,20951,0,0
1485979200,1.075280,1.078910,1.073010,1.076840,24506,0,0
1485993600,1.076760,1.078810,1.076230,1.078280,11529,0,0
1486008000,1.078300,1.079530,1.077620,1.079230,13144,0,0
1486022400,1.079260,1.081830,1.077780,1.081520,18421,0,0
1486036800,1.081530,1.082880,1.079420,1.081440,23872,0,0
1486051200,1.081450,1.082390,1.078430,1.078780,22077,0,0
1486065600,1.078770,1.079460,1.075600,1.075760,11465,0,0
1486080000,1.075790,1.077170,1.075500,1.076920,11797,0,0
1486094400,1.076920,1.077090,1.074530,1.075760,14663,0,0
1486108800,1.075770,1.076540,1.073900,1.074160,13592,0,0
